"DEMO_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"200144","Population aged 15-24 years (thousands)","VGB","British Virgin Islands","2022","2022",4,,
"DT_TDS_DECT_GN_ZS","Total debt service (% of GNI)","TJK","Tajikistan","2016","2016",7.8,,
"DT_TDS_DECT_GN_ZS","Total debt service (% of GNI)","TJK","Tajikistan","2017","2017",7.9,,
"DT_TDS_DECT_GN_ZS","Total debt service (% of GNI)","TJK","Tajikistan","2018","2018",6.2,,
"DT_TDS_DECT_GN_ZS","Total debt service (% of GNI)","TJK","Tajikistan","2019","2019",5.4,,
"DT_TDS_DECT_GN_ZS","Total debt service (% of GNI)","TJK","Tajikistan","2020","2020",9.4,,
"DT_TDS_DECT_GN_ZS","Total debt service (% of GNI)","TJK","Tajikistan","2021","2021",4.9,,
"XTGOV_IMF","General government total expenditure (current LCU)","TTO","Trinidad and Tobago","2016","2016",50264000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","TTO","Trinidad and Tobago","2017","2017",49680000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","TTO","Trinidad and Tobago","2018","2018",48834000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","TTO","Trinidad and Tobago","2019","2019",49411000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","TTO","Trinidad and Tobago","2020","2020",51048000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","TTO","Trinidad and Tobago","2021","2021",50784000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","TTO","Trinidad and Tobago","2022","2022",54710000000,,
"200151","Population aged 65 years or older (thousands)","ECU","Ecuador","2016","2016",1115,,
"200151","Population aged 65 years or older (thousands)","ECU","Ecuador","2017","2017",1167,,
"200151","Population aged 65 years or older (thousands)","ECU","Ecuador","2018","2018",1223,,
"200151","Population aged 65 years or older (thousands)","ECU","Ecuador","2019","2019",1281,,
"200151","Population aged 65 years or older (thousands)","ECU","Ecuador","2020","2020",1339,,
"200151","Population aged 65 years or older (thousands)","ECU","Ecuador","2021","2021",1399,,
"200151","Population aged 65 years or older (thousands)","ECU","Ecuador","2022","2022",1458,,
"PA_NUS_PPP","PPP conversion factor, GDP (LCU per international $)","BLR","Belarus","2016","2016",0.56,,
"PA_NUS_PPP","PPP conversion factor, GDP (LCU per international $)","BLR","Belarus","2017","2017",0.61,,
"PA_NUS_PPP","PPP conversion factor, GDP (LCU per international $)","BLR","Belarus","2018","2018",0.67,,
"PA_NUS_PPP","PPP conversion factor, GDP (LCU per international $)","BLR","Belarus","2019","2019",0.71,,
"PA_NUS_PPP","PPP conversion factor, GDP (LCU per international $)","BLR","Belarus","2020","2020",0.79,,
"PA_NUS_PPP","PPP conversion factor, GDP (LCU per international $)","BLR","Belarus","2021","2021",0.85,,
"200151","Population aged 65 years or older (thousands)","FRA","France","2016","2016",12471,,
"200151","Population aged 65 years or older (thousands)","FRA","France","2017","2017",12754,,
"200151","Population aged 65 years or older (thousands)","FRA","France","2018","2018",13021,,
"200151","Population aged 65 years or older (thousands)","FRA","France","2019","2019",13281,,
"200151","Population aged 65 years or older (thousands)","FRA","France","2020","2020",13547,,
"200343","Population aged 14 years or younger (thousands)","RWA","Rwanda","2016","2016",4705,,
"200343","Population aged 14 years or younger (thousands)","RWA","Rwanda","2017","2017",4809,,
"200343","Population aged 14 years or younger (thousands)","RWA","Rwanda","2018","2018",4918,,
"200343","Population aged 14 years or younger (thousands)","RWA","Rwanda","2019","2019",5021,,
"200343","Population aged 14 years or younger (thousands)","RWA","Rwanda","2020","2020",5113,,
"200343","Population aged 14 years or younger (thousands)","RWA","Rwanda","2021","2021",5210,,
"200343","Population aged 14 years or younger (thousands)","RWA","Rwanda","2022","2022",5289,,
"200345","Population aged 25-64 years (thousands) ","TCD","Chad","2016","2016",4314,,
"200345","Population aged 25-64 years (thousands) ","TCD","Chad","2017","2017",4470,,
"200345","Population aged 25-64 years (thousands) ","TCD","Chad","2018","2018",4633,,
"200345","Population aged 25-64 years (thousands) ","TCD","Chad","2019","2019",4806,,
"200345","Population aged 25-64 years (thousands) ","TCD","Chad","2020","2020",4989,,
"200345","Population aged 25-64 years (thousands) ","TCD","Chad","2021","2021",5170,,
"200345","Population aged 25-64 years (thousands) ","TCD","Chad","2022","2022",5363,,
"SP_POP_GROW","Population growth (annual %)","SEN","Senegal","2016","2016",2.7,,
"SP_POP_GROW","Population growth (annual %)","SEN","Senegal","2017","2017",2.7,,
"SP_POP_GROW","Population growth (annual %)","SEN","Senegal","2018","2018",2.7,,
"SP_POP_GROW","Population growth (annual %)","SEN","Senegal","2019","2019",2.7,,
"SP_POP_GROW","Population growth (annual %)","SEN","Senegal","2020","2020",2.7,,
"SP_POP_GROW","Population growth (annual %)","SEN","Senegal","2021","2021",2.6,,
"200144","Population aged 15-24 years (thousands)","SWE","Sweden","2016","2016",1176,,
"200144","Population aged 15-24 years (thousands)","SWE","Sweden","2017","2017",1146,,
"200144","Population aged 15-24 years (thousands)","SWE","Sweden","2018","2018",1116,,
"200144","Population aged 15-24 years (thousands)","SWE","Sweden","2019","2019",1095,,
"200144","Population aged 15-24 years (thousands)","SWE","Sweden","2020","2020",1085,,
"200144","Population aged 15-24 years (thousands)","SWE","Sweden","2021","2021",1087,,
"200144","Population aged 15-24 years (thousands)","SWE","Sweden","2022","2022",1103,,
"200151","Population aged 65 years or older (thousands)","LSO","Lesotho","2016","2016",100,,
"200151","Population aged 65 years or older (thousands)","LSO","Lesotho","2017","2017",102,,
"200151","Population aged 65 years or older (thousands)","LSO","Lesotho","2018","2018",103,,
"200151","Population aged 65 years or older (thousands)","LSO","Lesotho","2019","2019",105,,
"200151","Population aged 65 years or older (thousands)","LSO","Lesotho","2020","2020",106,,
"200151","Population aged 65 years or older (thousands)","LSO","Lesotho","2021","2021",108,,
"200151","Population aged 65 years or older (thousands)","LSO","Lesotho","2022","2022",111,,
"200345","Population aged 25-64 years (thousands) ","THA","Thailand","2016","2016",39583,,
"200345","Population aged 25-64 years (thousands) ","THA","Thailand","2017","2017",39727,,
"200345","Population aged 25-64 years (thousands) ","THA","Thailand","2018","2018",39855,,
"200345","Population aged 25-64 years (thousands) ","THA","Thailand","2019","2019",39954,,
"200345","Population aged 25-64 years (thousands) ","THA","Thailand","2020","2020",40015,,
"200345","Population aged 25-64 years (thousands) ","THA","Thailand","2021","2021",40027,,
"200345","Population aged 25-64 years (thousands) ","THA","Thailand","2022","2022",40008,,
"200151","Population aged 65 years or older (thousands)","AFG","Afghanistan","2016","2016",892,,
"200151","Population aged 65 years or older (thousands)","AFG","Afghanistan","2017","2017",927,,
"200151","Population aged 65 years or older (thousands)","AFG","Afghanistan","2018","2018",961,,
"200151","Population aged 65 years or older (thousands)","AFG","Afghanistan","2019","2019",995,,
"200151","Population aged 65 years or older (thousands)","AFG","Afghanistan","2020","2020",1031,,
"200151","Population aged 65 years or older (thousands)","AFG","Afghanistan","2021","2021",1071,,
"200151","Population aged 65 years or older (thousands)","AFG","Afghanistan","2022","2022",1113,,
"200343","Population aged 14 years or younger (thousands)","NCL","New Caledonia","2016","2016",64,,
"200343","Population aged 14 years or younger (thousands)","NCL","New Caledonia","2017","2017",64,,
"200343","Population aged 14 years or younger (thousands)","NCL","New Caledonia","2018","2018",64,,
"200343","Population aged 14 years or younger (thousands)","NCL","New Caledonia","2019","2019",63,,
"200343","Population aged 14 years or younger (thousands)","NCL","New Caledonia","2020","2020",63,,
"200343","Population aged 14 years or younger (thousands)","NCL","New Caledonia","2021","2021",63,,
"200343","Population aged 14 years or younger (thousands)","NCL","New Caledonia","2022","2022",62,,
"200144","Population aged 15-24 years (thousands)","URY","Uruguay","2016","2016",516,,
"200144","Population aged 15-24 years (thousands)","URY","Uruguay","2017","2017",513,,
"200144","Population aged 15-24 years (thousands)","URY","Uruguay","2018","2018",509,,
"200144","Population aged 15-24 years (thousands)","URY","Uruguay","2019","2019",504,,
"200144","Population aged 15-24 years (thousands)","URY","Uruguay","2020","2020",500,,
"200144","Population aged 15-24 years (thousands)","URY","Uruguay","2021","2021",495,,
"200144","Population aged 15-24 years (thousands)","URY","Uruguay","2022","2022",489,,
"200345","Population aged 25-64 years (thousands) ","MYT","Mayotte","2016","2016",90,,
"200345","Population aged 25-64 years (thousands) ","MYT","Mayotte","2017","2017",92,,
"200345","Population aged 25-64 years (thousands) ","MYT","Mayotte","2018","2018",95,,
"200345","Population aged 25-64 years (thousands) ","MYT","Mayotte","2019","2019",98,,
"200345","Population aged 25-64 years (thousands) ","MYT","Mayotte","2020","2020",101,,
"200345","Population aged 25-64 years (thousands) ","MYT","Mayotte","2021","2021",104,,
"200345","Population aged 25-64 years (thousands) ","MYT","Mayotte","2022","2022",107,,
"NY_GDP_MKTP_CD","GDP (current US$)","LCA","Saint Lucia","2016","2016",1865459670,,
"NY_GDP_MKTP_CD","GDP (current US$)","LCA","Saint Lucia","2017","2017",1996710563,,
"NY_GDP_MKTP_CD","GDP (current US$)","LCA","Saint Lucia","2018","2018",2057067919,,
"NY_GDP_MKTP_CD","GDP (current US$)","LCA","Saint Lucia","2019","2019",2094201725,,
"NY_GDP_MKTP_CD","GDP (current US$)","LCA","Saint Lucia","2020","2020",1516015719,,
"NY_GDP_MKTP_CD","GDP (current US$)","LCA","Saint Lucia","2021","2021",1691275157,,
"200144","Population aged 15-24 years (thousands)","MMR","Myanmar","2016","2016",9634,,
"200144","Population aged 15-24 years (thousands)","MMR","Myanmar","2017","2017",9692,,
"200144","Population aged 15-24 years (thousands)","MMR","Myanmar","2018","2018",9748,,
"200144","Population aged 15-24 years (thousands)","MMR","Myanmar","2019","2019",9795,,
"200144","Population aged 15-24 years (thousands)","MMR","Myanmar","2020","2020",9830,,
"200144","Population aged 15-24 years (thousands)","MMR","Myanmar","2021","2021",9862,,
"200144","Population aged 15-24 years (thousands)","MMR","Myanmar","2022","2022",9881,,
"200144","Population aged 15-24 years (thousands)","DMA","Dominica","2016","2016",14,,
"200144","Population aged 15-24 years (thousands)","DMA","Dominica","2017","2017",13,,
"200144","Population aged 15-24 years (thousands)","DMA","Dominica","2018","2018",13,,
"200144","Population aged 15-24 years (thousands)","DMA","Dominica","2019","2019",12,,
"200144","Population aged 15-24 years (thousands)","DMA","Dominica","2020","2020",11,,
"200144","Population aged 15-24 years (thousands)","DMA","Dominica","2021","2021",11,,
"200144","Population aged 15-24 years (thousands)","DMA","Dominica","2022","2022",10,,
"200101","Total population (thousands)","NLD","Netherlands","2016","2016",16981,,
"200101","Total population (thousands)","NLD","Netherlands","2017","2017",17021,,
"200101","Total population (thousands)","NLD","Netherlands","2018","2018",17060,,
"200101","Total population (thousands)","NLD","Netherlands","2019","2019",17097,,
"200101","Total population (thousands)","NLD","Netherlands","2020","2020",17135,,
"200101","Total population (thousands)","NLD","Netherlands","2021","2021",17173,,
"200101","Total population (thousands)","NLD","Netherlands","2022","2022",17211,,
"200151","Population aged 65 years or older (thousands)","TJK","Tajikistan","2016","2016",256,,
"200151","Population aged 65 years or older (thousands)","TJK","Tajikistan","2017","2017",265,,
"200151","Population aged 65 years or older (thousands)","TJK","Tajikistan","2018","2018",275,,
"200151","Population aged 65 years or older (thousands)","TJK","Tajikistan","2019","2019",288,,
"200151","Population aged 65 years or older (thousands)","TJK","Tajikistan","2020","2020",303,,
"200151","Population aged 65 years or older (thousands)","TJK","Tajikistan","2021","2021",324,,
"200151","Population aged 65 years or older (thousands)","TJK","Tajikistan","2022","2022",348,,
"200345","Population aged 25-64 years (thousands) ","OMN","Oman","2016","2016",2746,,
"200345","Population aged 25-64 years (thousands) ","OMN","Oman","2017","2017",2873,,
"200345","Population aged 25-64 years (thousands) ","OMN","Oman","2018","2018",3005,,
"200345","Population aged 25-64 years (thousands) ","OMN","Oman","2019","2019",3145,,
"200345","Population aged 25-64 years (thousands) ","OMN","Oman","2020","2020",3286,,
"200345","Population aged 25-64 years (thousands) ","OMN","Oman","2021","2021",3332,,
"200345","Population aged 25-64 years (thousands) ","OMN","Oman","2022","2022",3367,,
"NY_GDP_MKTP_PP_CD","GDP, PPP (current international $)","PHL","Philippines","2016","2016",798601364197,,
"NY_GDP_MKTP_PP_CD","GDP, PPP (current international $)","PHL","Philippines","2017","2017",854095492049,,
"NY_GDP_MKTP_PP_CD","GDP, PPP (current international $)","PHL","Philippines","2018","2018",929956213046,,
"NY_GDP_MKTP_PP_CD","GDP, PPP (current international $)","PHL","Philippines","2019","2019",1004507865723,,
"NY_GDP_MKTP_PP_CD","GDP, PPP (current international $)","PHL","Philippines","2020","2020",919850174368,,
"NY_GDP_MKTP_PP_CD","GDP, PPP (current international $)","PHL","Philippines","2021","2021",1012713767557,,
"PA_NUS_PPP","PPP conversion factor, GDP (LCU per international $)","LKA","Sri Lanka","2016","2016",46.28,,
"PA_NUS_PPP","PPP conversion factor, GDP (LCU per international $)","LKA","Sri Lanka","2017","2017",49.39,,
"PA_NUS_PPP","PPP conversion factor, GDP (LCU per international $)","LKA","Sri Lanka","2018","2018",50.31,,
"PA_NUS_PPP","PPP conversion factor, GDP (LCU per international $)","LKA","Sri Lanka","2019","2019",51.34,,
"PA_NUS_PPP","PPP conversion factor, GDP (LCU per international $)","LKA","Sri Lanka","2020","2020",52.32,,
"PA_NUS_PPP","PPP conversion factor, GDP (LCU per international $)","LKA","Sri Lanka","2021","2021",54.28,,
"200144","Population aged 15-24 years (thousands)","GUM","Guam","2016","2016",28,,
"200144","Population aged 15-24 years (thousands)","GUM","Guam","2017","2017",28,,
"200144","Population aged 15-24 years (thousands)","GUM","Guam","2018","2018",28,,
"200144","Population aged 15-24 years (thousands)","GUM","Guam","2019","2019",28,,
"200144","Population aged 15-24 years (thousands)","GUM","Guam","2020","2020",28,,
"200144","Population aged 15-24 years (thousands)","GUM","Guam","2021","2021",28,,
"200144","Population aged 15-24 years (thousands)","GUM","Guam","2022","2022",27,,
"200151","Population aged 65 years or older (thousands)","ZMB","Zambia","2016","2016",339,,
"200151","Population aged 65 years or older (thousands)","ZMB","Zambia","2017","2017",351,,
"200151","Population aged 65 years or older (thousands)","ZMB","Zambia","2018","2018",364,,
"200151","Population aged 65 years or older (thousands)","ZMB","Zambia","2019","2019",378,,
"200151","Population aged 65 years or older (thousands)","ZMB","Zambia","2020","2020",392,,
"200151","Population aged 65 years or older (thousands)","ZMB","Zambia","2021","2021",408,,
"200151","Population aged 65 years or older (thousands)","ZMB","Zambia","2022","2022",425,,
"200343","Population aged 14 years or younger (thousands)","MLT","Malta","2016","2016",62,,
"200343","Population aged 14 years or younger (thousands)","MLT","Malta","2017","2017",62,,
"200343","Population aged 14 years or younger (thousands)","MLT","Malta","2018","2018",63,,
"200343","Population aged 14 years or younger (thousands)","MLT","Malta","2019","2019",63,,
"200343","Population aged 14 years or younger (thousands)","MLT","Malta","2020","2020",63,,
"200343","Population aged 14 years or younger (thousands)","MLT","Malta","2021","2021",64,,
"200343","Population aged 14 years or younger (thousands)","MLT","Malta","2022","2022",64,,
"DT_TDS_DECT_GN_ZS","Total debt service (% of GNI)","UGA","Uganda","2016","2016",2.9,,
"DT_TDS_DECT_GN_ZS","Total debt service (% of GNI)","UGA","Uganda","2017","2017",0.6,,
"DT_TDS_DECT_GN_ZS","Total debt service (% of GNI)","UGA","Uganda","2018","2018",1.7,,
"DT_TDS_DECT_GN_ZS","Total debt service (% of GNI)","UGA","Uganda","2019","2019",0.9,,
"DT_TDS_DECT_GN_ZS","Total debt service (% of GNI)","UGA","Uganda","2020","2020",2.1,,
"DT_TDS_DECT_GN_ZS","Total debt service (% of GNI)","UGA","Uganda","2021","2021",2.1,,
"200144","Population aged 15-24 years (thousands)","ASM","American Samoa","2016","2016",11,,
"200144","Population aged 15-24 years (thousands)","ASM","American Samoa","2017","2017",11,,
"200144","Population aged 15-24 years (thousands)","ASM","American Samoa","2018","2018",11,,
"200144","Population aged 15-24 years (thousands)","ASM","American Samoa","2019","2019",10,,
"200144","Population aged 15-24 years (thousands)","ASM","American Samoa","2020","2020",10,,
"200144","Population aged 15-24 years (thousands)","ASM","American Samoa","2021","2021",10,,
"200144","Population aged 15-24 years (thousands)","ASM","American Samoa","2022","2022",10,,
"200144","Population aged 15-24 years (thousands)","SUR","Suriname","2016","2016",99,,
"200144","Population aged 15-24 years (thousands)","SUR","Suriname","2017","2017",99,,
"200144","Population aged 15-24 years (thousands)","SUR","Suriname","2018","2018",99,,
"200144","Population aged 15-24 years (thousands)","SUR","Suriname","2019","2019",99,,
"200144","Population aged 15-24 years (thousands)","SUR","Suriname","2020","2020",99,,
"200144","Population aged 15-24 years (thousands)","SUR","Suriname","2021","2021",100,,
"200144","Population aged 15-24 years (thousands)","SUR","Suriname","2022","2022",100,,
"200151","Population aged 65 years or older (thousands)","GAB","Gabon","2016","2016",72,,
"200151","Population aged 65 years or older (thousands)","GAB","Gabon","2017","2017",74,,
"200151","Population aged 65 years or older (thousands)","GAB","Gabon","2018","2018",76,,
"200151","Population aged 65 years or older (thousands)","GAB","Gabon","2019","2019",77,,
"200151","Population aged 65 years or older (thousands)","GAB","Gabon","2020","2020",79,,
"200151","Population aged 65 years or older (thousands)","GAB","Gabon","2021","2021",81,,
"200151","Population aged 65 years or older (thousands)","GAB","Gabon","2022","2022",83,,
"200343","Population aged 14 years or younger (thousands)","CHN","China","2016","2016",254453,,
"200343","Population aged 14 years or younger (thousands)","CHN","China","2017","2017",254894,,
"200343","Population aged 14 years or younger (thousands)","CHN","China","2018","2018",255221,,
"200343","Population aged 14 years or younger (thousands)","CHN","China","2019","2019",255278,,
"200343","Population aged 14 years or younger (thousands)","CHN","China","2020","2020",254930,,
"200343","Population aged 14 years or younger (thousands)","CHN","China","2021","2021",254116,,
"200343","Population aged 14 years or younger (thousands)","CHN","China","2022","2022",252890,,
"200343","Population aged 14 years or younger (thousands)","IMN","Isle of Man","2016","2016",13,,
"200343","Population aged 14 years or younger (thousands)","IMN","Isle of Man","2017","2017",13,,
"200343","Population aged 14 years or younger (thousands)","IMN","Isle of Man","2018","2018",13,,
"200343","Population aged 14 years or younger (thousands)","IMN","Isle of Man","2019","2019",13,,
"200343","Population aged 14 years or younger (thousands)","IMN","Isle of Man","2020","2020",13,,
"200343","Population aged 14 years or younger (thousands)","IMN","Isle of Man","2021","2021",13,,
"200343","Population aged 14 years or younger (thousands)","IMN","Isle of Man","2022","2022",12,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","GBR","United Kingdom of Great Britain and Northern Ireland","2016","2016",4,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","GBR","United Kingdom of Great Britain and Northern Ireland","2017","2017",4,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","GBR","United Kingdom of Great Britain and Northern Ireland","2018","2018",4,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","GBR","United Kingdom of Great Britain and Northern Ireland","2019","2019",4,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","GBR","United Kingdom of Great Britain and Northern Ireland","2020","2020",4,,
"200144","Population aged 15-24 years (thousands)","ROU","Romania","2016","2016",2144,,
"200144","Population aged 15-24 years (thousands)","ROU","Romania","2017","2017",2086,,
"200144","Population aged 15-24 years (thousands)","ROU","Romania","2018","2018",2045,,
"200144","Population aged 15-24 years (thousands)","ROU","Romania","2019","2019",2018,,
"200144","Population aged 15-24 years (thousands)","ROU","Romania","2020","2020",2004,,
"200144","Population aged 15-24 years (thousands)","ROU","Romania","2021","2021",2004,,
"200144","Population aged 15-24 years (thousands)","ROU","Romania","2022","2022",2014,,
"200345","Population aged 25-64 years (thousands) ","AUS","Australia","2016","2016",12835,,
"200345","Population aged 25-64 years (thousands) ","AUS","Australia","2017","2017",12975,,
"200345","Population aged 25-64 years (thousands) ","AUS","Australia","2018","2018",13103,,
"200345","Population aged 25-64 years (thousands) ","AUS","Australia","2019","2019",13222,,
"200345","Population aged 25-64 years (thousands) ","AUS","Australia","2020","2020",13332,,
"200345","Population aged 25-64 years (thousands) ","AUS","Australia","2021","2021",13418,,
"200345","Population aged 25-64 years (thousands) ","AUS","Australia","2022","2022",13499,,
"200144","Population aged 15-24 years (thousands)","ITA","Italy","2016","2016",5855,,
"200144","Population aged 15-24 years (thousands)","ITA","Italy","2017","2017",5848,,
"200144","Population aged 15-24 years (thousands)","ITA","Italy","2018","2018",5837,,
"200144","Population aged 15-24 years (thousands)","ITA","Italy","2019","2019",5827,,
"200144","Population aged 15-24 years (thousands)","ITA","Italy","2020","2020",5819,,
"200144","Population aged 15-24 years (thousands)","ITA","Italy","2021","2021",5831,,
"200144","Population aged 15-24 years (thousands)","ITA","Italy","2022","2022",5848,,
"NY_GDP_MKTP_PP_CD","GDP, PPP (current international $)","TKM","Turkmenistan","2016","2016",78493347164,,
"NY_GDP_MKTP_PP_CD","GDP, PPP (current international $)","TKM","Turkmenistan","2017","2017",81787812382,,
"NY_GDP_MKTP_PP_CD","GDP, PPP (current international $)","TKM","Turkmenistan","2018","2018",88933719472,,
"NY_GDP_MKTP_PP_CD","GDP, PPP (current international $)","TKM","Turkmenistan","2019","2019",96227533618,,
"200151","Population aged 65 years or older (thousands)","TUR","Türkiye","2016","2016",6426,,
"200151","Population aged 65 years or older (thousands)","TUR","Türkiye","2017","2017",6697,,
"200151","Population aged 65 years or older (thousands)","TUR","Türkiye","2018","2018",6985,,
"200151","Population aged 65 years or older (thousands)","TUR","Türkiye","2019","2019",7280,,
"200151","Population aged 65 years or older (thousands)","TUR","Türkiye","2020","2020",7575,,
"200151","Population aged 65 years or older (thousands)","TUR","Türkiye","2021","2021",7897,,
"200151","Population aged 65 years or older (thousands)","TUR","Türkiye","2022","2022",8211,,
"200343","Population aged 14 years or younger (thousands)","BEN","Benin","2016","2016",4660,,
"200343","Population aged 14 years or younger (thousands)","BEN","Benin","2017","2017",4768,,
"200343","Population aged 14 years or younger (thousands)","BEN","Benin","2018","2018",4875,,
"200343","Population aged 14 years or younger (thousands)","BEN","Benin","2019","2019",4981,,
"200343","Population aged 14 years or younger (thousands)","BEN","Benin","2020","2020",5085,,
"200343","Population aged 14 years or younger (thousands)","BEN","Benin","2021","2021",5195,,
"200343","Population aged 14 years or younger (thousands)","BEN","Benin","2022","2022",5304,,
"200343","Population aged 14 years or younger (thousands)","KHM","Cambodia","2016","2016",4949,,
"200343","Population aged 14 years or younger (thousands)","KHM","Cambodia","2017","2017",5007,,
"200343","Population aged 14 years or younger (thousands)","KHM","Cambodia","2018","2018",5070,,
"200343","Population aged 14 years or younger (thousands)","KHM","Cambodia","2019","2019",5127,,
"200343","Population aged 14 years or younger (thousands)","KHM","Cambodia","2020","2020",5170,,
"200343","Population aged 14 years or younger (thousands)","KHM","Cambodia","2021","2021",5202,,
"200343","Population aged 14 years or younger (thousands)","KHM","Cambodia","2022","2022",5221,,
"200345","Population aged 25-64 years (thousands) ","VCT","Saint Vincent and the Grenadines","2016","2016",56,,
"200345","Population aged 25-64 years (thousands) ","VCT","Saint Vincent and the Grenadines","2017","2017",56,,
"200345","Population aged 25-64 years (thousands) ","VCT","Saint Vincent and the Grenadines","2018","2018",56,,
"200345","Population aged 25-64 years (thousands) ","VCT","Saint Vincent and the Grenadines","2019","2019",57,,
"200345","Population aged 25-64 years (thousands) ","VCT","Saint Vincent and the Grenadines","2020","2020",57,,
"200345","Population aged 25-64 years (thousands) ","VCT","Saint Vincent and the Grenadines","2021","2021",58,,
"200345","Population aged 25-64 years (thousands) ","VCT","Saint Vincent and the Grenadines","2022","2022",58,,
"200101","Total population (thousands)","SOM","Somalia","2016","2016",14186,,
"200101","Total population (thousands)","SOM","Somalia","2017","2017",14589,,
"200101","Total population (thousands)","SOM","Somalia","2018","2018",15008,,
"200101","Total population (thousands)","SOM","Somalia","2019","2019",15443,,
"200101","Total population (thousands)","SOM","Somalia","2020","2020",15893,,
"200101","Total population (thousands)","SOM","Somalia","2021","2021",16360,,
"200101","Total population (thousands)","SOM","Somalia","2022","2022",16842,,
"200144","Population aged 15-24 years (thousands)","KWT","Kuwait","2016","2016",431,,
"200144","Population aged 15-24 years (thousands)","KWT","Kuwait","2017","2017",430,,
"200144","Population aged 15-24 years (thousands)","KWT","Kuwait","2018","2018",429,,
"200144","Population aged 15-24 years (thousands)","KWT","Kuwait","2019","2019",429,,
"200144","Population aged 15-24 years (thousands)","KWT","Kuwait","2020","2020",432,,
"200144","Population aged 15-24 years (thousands)","KWT","Kuwait","2021","2021",482,,
"200144","Population aged 15-24 years (thousands)","KWT","Kuwait","2022","2022",527,,
"200343","Population aged 14 years or younger (thousands)","SSD","South Sudan","2016","2016",4579,,
"200343","Population aged 14 years or younger (thousands)","SSD","South Sudan","2017","2017",4589,,
"200343","Population aged 14 years or younger (thousands)","SSD","South Sudan","2018","2018",4590,,
"200343","Population aged 14 years or younger (thousands)","SSD","South Sudan","2019","2019",4598,,
"200343","Population aged 14 years or younger (thousands)","SSD","South Sudan","2020","2020",4626,,
"200343","Population aged 14 years or younger (thousands)","SSD","South Sudan","2021","2021",4674,,
"200343","Population aged 14 years or younger (thousands)","SSD","South Sudan","2022","2022",4738,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","SUR","Suriname","2016","2016",5705,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","SUR","Suriname","2017","2017",6113,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","SUR","Suriname","2018","2018",6731,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","SUR","Suriname","2019","2019",6690,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","SUR","Suriname","2020","2020",4797,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","SUR","Suriname","2021","2021",4869,,
"NY_GDP_PCAP_PP_CD","GDP per capita, PPP (current international $)","THA","Thailand","2016","2016",16231,,
"NY_GDP_PCAP_PP_CD","GDP per capita, PPP (current international $)","THA","Thailand","2017","2017",17008,,
"NY_GDP_PCAP_PP_CD","GDP per capita, PPP (current international $)","THA","Thailand","2018","2018",18091,,
"NY_GDP_PCAP_PP_CD","GDP per capita, PPP (current international $)","THA","Thailand","2019","2019",18764,,
"NY_GDP_PCAP_PP_CD","GDP per capita, PPP (current international $)","THA","Thailand","2020","2020",17771,,
"NY_GDP_PCAP_PP_CD","GDP per capita, PPP (current international $)","THA","Thailand","2021","2021",18761,,
"200101","Total population (thousands)","COG","Congo","2016","2016",4981,,
"200101","Total population (thousands)","COG","Congo","2017","2017",5111,,
"200101","Total population (thousands)","COG","Congo","2018","2018",5244,,
"200101","Total population (thousands)","COG","Congo","2019","2019",5381,,
"200101","Total population (thousands)","COG","Congo","2020","2020",5518,,
"200101","Total population (thousands)","COG","Congo","2021","2021",5657,,
"200101","Total population (thousands)","COG","Congo","2022","2022",5798,,
"200345","Population aged 25-64 years (thousands) ","LBY","Libya","2016","2016",3254,,
"200345","Population aged 25-64 years (thousands) ","LBY","Libya","2017","2017",3326,,
"200345","Population aged 25-64 years (thousands) ","LBY","Libya","2018","2018",3401,,
"200345","Population aged 25-64 years (thousands) ","LBY","Libya","2019","2019",3476,,
"200345","Population aged 25-64 years (thousands) ","LBY","Libya","2020","2020",3547,,
"200345","Population aged 25-64 years (thousands) ","LBY","Libya","2021","2021",3615,,
"200345","Population aged 25-64 years (thousands) ","LBY","Libya","2022","2022",3678,,
"200345","Population aged 25-64 years (thousands) ","BLR","Belarus","2016","2016",5513,,
"200345","Population aged 25-64 years (thousands) ","BLR","Belarus","2017","2017",5528,,
"200345","Population aged 25-64 years (thousands) ","BLR","Belarus","2018","2018",5528,,
"200345","Population aged 25-64 years (thousands) ","BLR","Belarus","2019","2019",5511,,
"200345","Population aged 25-64 years (thousands) ","BLR","Belarus","2020","2020",5479,,
